ligID,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,maxring,newmw,newsmiles,aa,dipep,linear_peptide,macrocycle,target_id,target_comment,ligand,SMILES,Type,Action,assay_summary
11,285.136493468,285.34299999999996,4,1,0,1,4,21,40,4,0,0.5882352941176471,5,1,4,2,2,0,1,2,1,2,4,0,123.25157651569276,49.77,1.6303,76.67080000000004,12.133209023808512,7.876396692221595,6.385909370548719,6.385909370548719,5.520443558618369,12.133209023808512,7.876396692221595,6.385909370548719,6.385909370548719,5.520443558618369,-1.55,12.04000459172308,3.609883762957393,1.2019387356524531,2.0696674800758856,6,285.34299999999996,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,7082 hydromorphone,O=C1CC[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,Agonist,Agonist,pKi = 7.42
12,595.335646768,595.7300000000002,11,1,20,1,11,42,91,11,0,0.8064516129032258,5,1,4,2,2,0,1,2,1,2,5,0,249.10760585325664,106.54000000000002,1.593700000000004,153.72179999999975,25.47622843129412,15.35402201408778,9.359456561868647,9.359456561868647,7.410738400794922,25.47622843129412,15.35402201408778,9.359456561868647,9.359456561868647,7.410738400794922,-1.5399999999999998,31.87139872299756,14.96138094143941,6.313018293123724,11.353336605506476,6,595.7300000000002,COCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,10652 oxycodegol,COCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1OC)O,Agonist,Agonist,pKi = 5.38
13,247.157228912,247.3379999999999,3,0,3,0,3,18,39,3,0,0.5333333333333333,2,1,1,1,1,0,1,1,0,0,0,0,108.74495199529125,29.54,2.2131,71.48400000000005,11.185995428308557,6.6014897174883655,3.8331455992257246,3.8331455992257246,2.6373244298857106,11.185995428308557,6.6014897174883655,3.8331455992257246,3.8331455992257246,2.6373244298857106,-1.35,13.090417626335174,5.527843562409225,2.410642396490399,4.020098933610286,6,247.3379999999999,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,7221 pethidine,CCOC(=O)C1(CCN(CC1)C)c1ccccc1,Agonist,Agonist,pIC50 = 5
14,397.240564612,397.5620000000001,2,1,4,1,2,30,61,2,0,0.35714285714285715,5,3,2,2,2,0,2,2,0,2,2,2,179.73741779093197,23.47,5.9074400000000065,122.42280000000004,17.960458622780124,11.231037820125303,7.398387514306099,7.398387514306099,5.940568228886001,17.960458622780124,11.231037820125303,7.398387514306099,7.398387514306099,5.940568228886001,-2.419999999999999,19.537993631582353,7.682581594839676,3.286013442205212,5.003407675802979,6,397.5620000000001,Cc1ccccc1C(c1ccccc1C)N1C2CCC1CC(O)(c1ccccc1)C2,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,8868 SCH221510,Cc1ccccc1C(c1ccccc1C)N1C2CCC1CC(C2)(O)c1ccccc1,Agonist,Agonist,pKi = 5.54
15,564.217970596,565.1130000000003,5,1,6,1,5,41,74,6,0,0.34285714285714286,8,4,4,1,3,1,1,2,1,2,4,0,245.2627385855727,54.82000000000001,6.683600000000007,159.72579999999962,23.9020322926055,15.027425592570058,10.394832815161312,10.394832815161312,8.456253247064502,23.146103346587047,14.649461119560833,10.142856499821823,10.142856499821823,8.330265089394757,-3.3799999999999986,25.33940070250079,9.31645614066326,3.5867834631457605,5.757888177452204,6,565.1130000000003,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OCCCc2ccccc2)[C@H]1C5,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,11694 SRI22141,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc1c4ncc(c1)c1ccc(Cl)cc1)OCCCc1ccccc1)c35,Agonist,Agonist,pKi = 8.29
16,564.217970596,565.1130000000003,5,1,6,1,5,41,74,6,0,0.34285714285714286,8,4,4,1,3,1,1,2,1,2,4,0,245.2627385855727,54.82000000000001,6.683600000000007,159.72579999999962,23.9020322926055,15.027425592570058,10.394832815161312,10.394832815161312,8.456253247064502,23.146103346587047,14.649461119560833,10.142856499821823,10.142856499821823,8.330265089394757,-3.3799999999999986,25.33940070250079,9.31645614066326,3.5867834631457605,5.757888177452204,6,565.1130000000003,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OCCCc2ccccc2)[C@H]1C5,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,11694 SRI22141,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(Cc1c4ncc(c1)c1ccc(Cl)cc1)OCCCc1ccccc1)c35,Agonist,Agonist,pEC50 = 8.89
18,344.18886338799996,344.45800000000014,3,1,1,1,3,26,50,3,0,0.34782608695652173,5,3,2,1,2,1,1,1,0,0,2,0,153.85175186875654,36.36,3.9287000000000023,104.53980000000006,15.150677384328874,9.495942542104377,6.5160171150008965,6.5160171150008965,5.120772482772406,15.150677384328874,9.495942542104377,6.5160171150008965,6.5160171150008965,5.120772482772406,-2.3899999999999992,15.833039618549936,5.815499566785217,2.418289737470079,3.5414244247142435,6,344.45800000000014,CN1CC[C@]2(c3cccc(O)c3)Cc3nc4ccccc4cc3C[C@H]2C1,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,9567 TAN-67,CN1CC[C@]2([C@H](C1)Cc1c(C2)nc2c(c1)cccc2)c1cccc(c1)O,Agonist,Agonist,pIC50 = 8.44
19,263.18852904,263.3809999999999,3,1,4,1,3,19,44,3,0,0.625,2,1,1,1,0,0,0,0,0,0,2,2,115.74260576184008,32.7,2.6346000000000007,77.40280000000006,12.224960733344648,7.07672650162426,4.191040321472327,4.191040321472327,3.1836203586669862,12.224960733344648,7.07672650162426,4.191040321472327,4.191040321472327,3.1836203586669862,-1.06,14.35123583728531,5.9305484375353075,3.097196784151031,4.479510487974374,6,263.3809999999999,COc1cccc(C2(O)CCCCC2CN(C)C)c1,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,8286 tramadol,COc1cccc(c1)C1(O)CCCCC1CN(C)C,Agonist,Agonist,pKi = 8.03
20,555.248169156,555.6350000000002,10,6,8,5,6,41,74,10,2,0.2903225806451613,5,4,1,0,2,1,0,1,0,0,3,0,236.75215903989852,161.63999999999996,3.04084,152.97439999999983,22.924930146792377,13.49122646244546,7.6893113142088945,7.6893113142088945,5.597748044872776,22.924930146792377,13.49122646244546,7.6893113142088945,7.6893113142088945,5.597748044872776,-4.699999999999999,27.851330283420257,11.42163615312052,5.922186517068122,7.758725875063736,6,555.6350000000002,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CC(=O)O)c1nc2ccccc2[nH]1,TRUE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,9006 UFP-512,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](c1[nH]c2c(n1)cccc2)CC(=O)O)N,Agonist,Agonist,pKi = 10.2
21,460.193297136,460.6030000000002,6,2,6,1,5,33,61,7,2,0.2692307692307692,4,3,1,1,2,1,1,1,0,0,0,0,197.9071340931392,79.53,4.041700000000003,132.06640000000002,19.769269105837814,11.841587424702224,6.702931842460089,6.702931842460089,4.848148884875484,18.952772524910092,10.961934613447326,5.9385483328639586,5.9385483328639586,4.212213190815352,-3.2899999999999996,22.888005467762287,10.103841144205896,5.378607779877762,7.007780950120791,6,460.6030000000002,CN(C)C(=O)c1ccc(C(=C2CCN(Cc3cncs3)CC2)c2cccc(C(N)=O)c2)cc1,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,10675 PN6047,NC(=O)c1cccc(c1)C(=C1CCN(CC1)Cc1scnc1)c1ccc(cc1)C(=O)N(C)C,Agonist,Biased agonist,pKi = 7.25
22,1227.6764279079996,1228.464,28,21,38,16,16,88,177,28,9,0.5166666666666667,4,3,1,1,1,0,1,1,0,0,8,0,511.6187585497702,473.3299999999999,-1.9725000000000197,326.8940000000001,50.049143773989215,29.675788829949816,14.421424393724402,14.421424393724402,9.738250108476262,50.049143773989215,29.675788829949816,14.421424393724402,14.421424393724402,9.738250108476262,-8.889999999999999,71.59003188821399,37.62025620237302,25.593092238061896,30.60494705875755,6,1228.464,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O,TRUE,FALSE,TRUE,FALSE,DOR,gtp 317 &delta; receptor,1600 &alpha;-neoendorphin,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O,Agonist,Full agonist,pIC50 = 8
23,3462.8221125520035,3465.03999999999,85,57,118,48,50,244,495,86,33,0.620253164556962,5,4,1,1,1,0,1,1,0,0,33,0,1417.144194330158,1403.1099999999994,-13.124100000000094,884.0239000000049,141.2410117721177,82.82654511162924,40.2751630597516,40.2751630597516,25.760329038381492,140.42451519118998,81.43269826151189,39.631212508892204,39.631212508892204,25.28892451759046,-22.68999999999997,211.59652153503495,111.47458334508312,77.8947422638162,96.6706314565038,6,3465.03999999999,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)CC,TRUE,FALSE,TRUE,FALSE,DOR,gtp 317 &delta; receptor,1643 &beta;-endorphin,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)CC,Agonist,Full agonist,pKi = 9
24,3462.8221125520035,3465.03999999999,85,57,118,48,50,244,495,86,33,0.620253164556962,5,4,1,1,1,0,1,1,0,0,33,0,1417.144194330158,1403.1099999999994,-13.124100000000094,884.0239000000049,141.2410117721177,82.82654511162924,40.2751630597516,40.2751630597516,25.760329038381492,140.42451519118998,81.43269826151189,39.631212508892204,39.631212508892204,25.28892451759046,-22.68999999999997,211.59652153503495,111.47458334508312,77.8947422638162,96.6706314565038,6,3465.03999999999,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)CC,TRUE,FALSE,TRUE,FALSE,DOR,gtp 317 &delta; receptor,1643 &beta;-endorphin,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)CC,Agonist,Full agonist,pKi = 8.3
25,315.21982916800005,315.45700000000005,3,2,3,2,3,23,52,3,0,0.7,4,1,3,2,1,0,1,1,0,2,2,0,138.8714004350572,43.7,3.2215000000000025,91.72260000000006,14.600789331564211,9.101252438798248,7.2834303233821744,7.2834303233821744,5.542620423185453,14.600789331564211,9.101252438798248,7.2834303233821744,7.2834303233821744,5.542620423185453,-1.06,15.466679266808102,4.733366502865666,2.0907550259635683,3.183020067481581,6,315.45700000000005,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,FALSE,FALSE,FALSE,FALSE,DOR,gtp 317 &delta; receptor,1603 (-)-bremazocine,CC[C@]12CCN([C@@H](C2(C)C)Cc2c1cc(O)cc2)CC1(O)CC1,Agonist,Full agonist,pKi = 9
26,569.284948588,569.6590000000003,12,8,15,7,7,41,80,12,4,0.41379310344827586,2,2,0,0,0,0,0,0,0,0,4,0,238.62793070635905,199.95,0.22590000000000532,151.49879999999993,23.42434980590981,13.333201936522943,6.160002086140137,6.160002086140137,3.954753609398552,23.42434980590981,13.333201936522943,6.160002086140137,6.160002086140137,3.954753609398552,-4.45,32.76021239324044,15.96902384000918,11.67268740505863,12.759722261254163,6,569.6590000000003,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,TRUE,FALSE,TRUE,FALSE,DOR,gtp 317 &delta; receptor,1607 DADLE,Oc1ccc(cc1)C[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)O)CC(C)C)Cc1ccccc1)C)N,Agonist,Full agonist,pKi = 9.1
27,569.284948588,569.6590000000003,12,8,15,7,7,41,80,12,4,0.41379310344827586,2,2,0,0,0,0,0,0,0,0,4,0,238.62793070635905,199.95,0.22590000000000532,151.49879999999993,23.42434980590981,13.333201936522943,6.160002086140137,6.160002086140137,3.954753609398552,23.42434980590981,13.333201936522943,6.160002086140137,6.160002086140137,3.954753609398552,-4.45,32.76021239324044,15.96902384000918,11.67268740505863,12.759722261254163,6,569.6590000000003,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,TRUE,FALSE,TRUE,FALSE,DOR,gtp 317 &delta; receptor,1607 DADLE,Oc1ccc(cc1)C[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)O)CC(C)C)Cc1ccccc1)C)N,Agonist,Full agonist,pKi = 9.2
