ligID,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,maxring,newmw,newsmiles,aa,dipep,linear_peptide,macrocycle,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,is_pos,activity_count,is_pos_avg,datapt_descs,target_ID,ligand
804,492.217970596,493.0470000000005,5,2,7,2,5,35,68,6,0,0.5517241379310345,7,2,5,3,2,0,1,2,1,2,4,0,211.345620665097,61.8,4.408900000000004,135.35449999999997,20.81914420671398,13.677548196672449,9.860627255892522,9.860627255892522,8.050260665341336,20.063215260695525,13.29958372366322,9.60865094055304,9.60865094055304,7.924272507671593,-2.08,22.143176854200096,7.9593931654748324,3.1715429854297432,5.0356071575777355,6,493.0470000000005,O=C1CC[C@@]2(NCCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,FALSE,FALSE,FALSE,FALSE,CHEMBL443311,NA,None,493.05,0,4.41,4d,O=C1CC[C@@]2(NCCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,IC50,'=',0.0125,nM,10.9,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL907187,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1137387,1,Scientific Literature,J Med Chem,2006,CHEMBL3308072,NA,1,1,1,IC500.0125'='nM,MOR,CHEMBL443311 NA
806,538.246772188,538.6440000000003,7,2,5,2,6,40,74,7,1,0.42424242424242425,8,3,5,3,2,0,1,2,1,2,5,0,233.48731488378425,82.47,5.299800000000005,150.08259999999973,22.40805780991782,14.587101401208535,10.171860034247922,10.171860034247922,8.252801713239343,22.40805780991782,14.587101401208535,10.171860034247922,10.171860034247922,8.252801713239343,-3.5499999999999985,24.263332521144505,8.722685053446266,3.338632608238577,5.291035198224597,6,538.6440000000003,O=C(O[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)N(c1ccccc1)c1ccccc1,FALSE,FALSE,FALSE,FALSE,CHEMBL554617,NA,None,538.64,2,5.30,9,O=C(O[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)N(c1ccccc1)c1ccccc1,Ki,'=',0.56,nM,9.25,NA,NA,UO_0000065,17.18,0.32,3.95,11.22,0,CHEMBL1063595,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1153596,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3308072,NA,1,1,1,Ki0.56'='nM,MOR,CHEMBL554617 NA
807,534.22853528,535.0840000000003,6,1,8,1,5,38,73,7,1,0.5483870967741935,7,2,5,3,2,0,1,2,1,2,4,0,228.55633847124477,67.86999999999999,4.628600000000005,144.9986999999998,22.68842719214174,14.520437979850191,10.214286865883626,10.214286865883626,8.254394055857508,21.932498246123284,14.142473506840966,9.962310550544142,9.962310550544142,8.128405898187765,-2.5699999999999994,24.468949866669185,8.98785247332983,3.5562754777561474,5.7874555678664805,6,535.0840000000003,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)CCCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,FALSE,FALSE,FALSE,FALSE,CHEMBL263482,NA,None,535.08,1,4.63,5g,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)CCCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,Ki,'=',3.88,nM,8.41,NA,NA,UO_0000065,15.72,0.30,3.78,12.39,0,CHEMBL907785,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1137387,1,Scientific Literature,J Med Chem,2006,CHEMBL3308072,NA,1,2,1,"Ki3.88'='nM, IC504.91'='nM",MOR,CHEMBL263482 NA
811,490.294391076,490.64800000000025,7,5,10,4,5,36,74,7,1,0.41379310344827586,3,3,0,0,1,1,0,0,0,0,1,0,212.7361658135783,121.1,3.617300000000002,143.52459999999988,21.99501634337431,12.525809869307722,6.845128451448142,6.845128451448142,4.631730318526392,21.99501634337431,12.525809869307722,6.845128451448142,6.845128451448142,4.631730318526392,-3.45,27.142735627176787,11.993183403405624,6.818228582601543,9.042439067968978,6,490.64800000000025,Cc1cccc(C)c1Cc1[nH]c(=O)c(CCCCNC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)nc1C,TRUE,FALSE,FALSE,FALSE,CHEMBL236663,NA,None,490.65,0,3.62,12,Cc1cccc(C)c1Cc1[nH]c(=O)c(CCCCNC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)nc1C,Ki,'=',0.66,nM,9.18,NA,NA,UO_0000065,18.71,0.35,5.56,7.58,0,CHEMBL898721,Displacement of [3H]DAMGO from human mu opioid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1137484,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,NA,1,1,1,Ki0.66'='nM,MOR,CHEMBL236663 NA
813,1146.4159224399998,1147.482,20,14,12,12,16,78,148,24,8,0.4074074074074074,5,4,1,1,1,0,1,1,0,0,6,0,469.7968054578501,325.2999999999999,1.437080000000012,308.40600000000023,47.24638029668747,30.21351831562826,17.29981211284159,17.29981211284159,12.493479442351452,43.98039397297657,25.237450572203105,12.469568381140766,12.469568381140766,8.352001025226372,-6.44,62.402728274726414,31.83417763091644,20.739514094790987,25.46845559681349,28,1147.482,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,TRUE,FALSE,FALSE,TRUE,CHEMBL4130303,NA,None,1147.48,None,None,5,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,EC50,'=',3.467,nM,8.46,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL4124512,Agonist activity at MOR (unknown origin) expressed in HEK cells assessed as reduction in cAMP accumulation by split luciferase assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL4118237,1,Scientific Literature,Bioorg Med Chem,2018,None,NA,1,4,1,"EC503.467'='nM, Ki0.2692'='nM, Ki0.27'='nM, EC503.47'='nM",MOR,CHEMBL4130303 NA
814,481.176834056,481.98000000000025,7,3,4,3,6,34,62,8,1,0.5384615384615384,7,2,5,3,3,1,1,2,1,2,5,0,202.62961816944627,94.92,2.8033,125.2918,19.592251054154257,12.691873666008798,9.274517114431204,9.274517114431204,7.598620761998995,18.836322108135803,12.31390919299957,9.067818162018352,9.067818162018352,7.424728593623224,-2.3499999999999996,20.975132405305736,7.089469074629889,2.716643895308681,4.373604485990655,6,481.98000000000025,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccnc(Cl)c1,FALSE,FALSE,FALSE,FALSE,CHEMBL1824509,NA,None,518.44,0,2.80,1,Cl.O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccnc(Cl)c1,EC50,'=',0.83,nM,9.08,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL1828464,Agonist activity against mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]-GTPgammaS binding,F,BAO_0000219,cell-based format,None,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1821548,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308072,NA,1,2,1,"EC500.83'='nM, Ki0.1'='nM",MOR,CHEMBL1824509 NA
819,397.215412484,397.52200000000016,4,1,2,1,3,30,57,4,1,0.34615384615384615,6,3,3,2,2,0,2,2,1,0,1,1,177.03314116473317,35.580000000000005,4.173920000000003,120.59870000000004,17.39616912966895,11.028757992719838,7.511848738142455,7.511848738142455,5.967732148153676,17.39616912966895,11.028757992719838,7.511848738142455,7.511848738142455,5.967732148153676,-2.849999999999999,17.9618582944934,6.576666163026376,2.529486956188088,3.937638189015646,6,397.52200000000016,Cc1cccc(N2CNC(=O)C23CCN(C2Cc4cccc5cccc2c45)CC3)c1,FALSE,FALSE,FALSE,FALSE,CHEMBL308522,NA,None,397.52,0,4.17,1f,Cc1cccc(N2CNC(=O)C23CCN(C2Cc4cccc5cccc2c45)CC3)c1,Ki,'=',10,nM,8,NA,NA,UO_0000065,20.12,0.36,3.83,22.48,0,CHEMBL747707,Displacement of [3H]naloxone from human mu opioid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1131838,1,Scientific Literature,Bioorg Med Chem Lett,1999,None,NA,1,1,1,Ki10'='nM,MOR,CHEMBL308522 NA
820,436.283826392,436.6000000000005,6,1,4,1,4,32,68,6,2,0.6538461538461539,5,1,4,3,2,0,1,2,1,0,3,3,190.96495302350968,65.01,3.4200000000000017,125.0857000000001,19.262220895183177,12.516510924180787,8.6172453922563,8.6172453922563,6.764238000416443,19.262220895183177,12.516510924180787,8.6172453922563,8.6172453922563,6.764238000416443,-2.2099999999999995,21.626062282918163,8.968803434759389,3.869956356897616,6.061246927604903,6,436.6000000000005,CNC(=O)CN1N=C(c2ccccc2)C2(CCN(C3CCC4CCCCC4C3)CC2)C1=O,FALSE,FALSE,FALSE,FALSE,CHEMBL1079942,NA,None,436.6,0,3.42,47,CNC(=O)CN1N=C(c2ccccc2)C2(CCN(C3CCC4CCCCC4C3)CC2)C1=O,Ki,'=',5.8,nM,8.24,NA,NA,UO_0000065,18.87,0.35,4.82,12.67,0,CHEMBL1112210,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1154346,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307512,NA,1,1,1,Ki5.8'='nM,MOR,CHEMBL1079942 NA
822,704.4553083999999,704.9959999999998,6,0,9,0,6,52,112,6,0,0.6956521739130435,10,2,8,6,2,0,2,2,0,4,6,2,310.91968198631974,59.080000000000005,8.694800000000006,202.7059999999992,31.426186331608008,21.637048423619536,16.277907952481975,16.277907952481975,13.290776481982457,31.426186331608008,21.637048423619536,16.277907952481975,16.277907952481975,13.290776481982457,-2.6999999999999993,33.83795209612549,13.550848643612316,5.792998744807402,8.81794167816155,6,704.9959999999998,O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3,FALSE,FALSE,FALSE,FALSE,CHEMBL203251,NA,None,705,2,8.69,17 (MCL-139),O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3,Ki,'=',0.16,nM,9.8,NA,NA,UO_0000065,13.89,0.26,1.11,16.58,0,CHEMBL858889,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1148605,1,Scientific Literature,J Med Chem,2006,CHEMBL3308072,NA,1,1,1,Ki0.16'='nM,MOR,CHEMBL203251 NA
825,960.325844484,961.0929999999996,21,11,25,10,16,67,119,23,6,0.3863636363636363,4,3,1,1,1,0,1,1,0,0,6,0,395.3931915235576,317.78,-0.3058999999999937,247.9240999999996,37.71011651687441,21.84289624995845,10.672407131779575,10.672407131779575,7.259953784103512,36.07712335501896,21.026399669030727,10.509107815594032,10.509107815594032,7.071454055931565,-7.130000000000001,52.49408970578603,26.737332368014023,16.986920965275775,20.948536176417083,6,961.0929999999996,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCN(N=C=S)N=C=S)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)O,TRUE,FALSE,TRUE,FALSE,CHEMBL584993,NA,None,961.09,3,-0.31,1,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCN(N=C=S)N=C=S)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)O,IC50,'=',0.81,nM,9.09,NA,NA,UO_0000065,9.46,0.19,9.40,2.86,0,CHEMBL1058518,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells after 90 mins by scintillation counting,B,BAO_0000219,cell-based format,None,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1154775,1,Scientific Literature,J Med Chem,2009,CHEMBL3308072,NA,1,1,1,IC500.81'='nM,MOR,CHEMBL584993 NA
831,495.30970679199993,495.6640000000004,7,5,12,4,5,36,77,7,1,0.5172413793103449,3,2,1,1,1,0,1,1,0,0,4,0,214.24778037207776,115.89,3.549000000000002,141.78769999999992,21.52765189757167,13.016595032657952,7.808521459612415,7.808521459612415,5.262863635604776,21.52765189757167,13.016595032657952,7.808521459612415,7.808521459612415,5.262863635604776,-2.8999999999999995,27.683680327270075,12.878427167632458,7.306513311603279,9.903396134076864,6,495.6640000000004,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,TRUE,FALSE,FALSE,FALSE,CHEMBL401615,NA,None,495.66,0,3.55,27,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,Ki,'=',0.5,nM,9.3,NA,NA,UO_0000065,18.76,0.35,5.75,8.03,0,CHEMBL933964,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1144033,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,NA,1,2,1,"Ki0.5'='nM, IC501.2'='nM",MOR,CHEMBL401615 NA
833,368.246378264,368.5210000000002,4,1,4,1,3,27,59,4,1,0.6956521739130435,5,1,4,3,1,0,1,1,0,2,3,3,162.19685763348446,41.57,4.263300000000004,106.18470000000006,16.50598638461747,11.02563099299632,7.6444848999294734,7.6444848999294734,6.273361173325604,16.50598638461747,11.02563099299632,7.6444848999294734,7.6444848999294734,6.273361173325604,-1.5499999999999998,17.541830704973176,6.804888709777418,3.060894079029484,4.421118730114771,6,368.5210000000002,CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,FALSE,FALSE,FALSE,FALSE,CHEMBL427862,NA,None,368.52,0,4.26,(-)2c,CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,EC50,'=',2.4,nM,8.62,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL887396,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as maximal stimulation of [35S]GTP-gamma-S binding,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1144610,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3308072,NA,1,3,1,"IC5010'='nM, EC502.4'='nM, Ki0.29'='nM",MOR,CHEMBL427862 NA
834,370.22564282,370.4930000000002,5,4,3,3,4,27,57,5,1,0.6818181818181818,5,1,4,3,1,0,1,1,0,2,3,0,160.0968663073777,86.79,2.4645,102.74350000000004,15.914815015963894,10.577232758453858,8.196942252980971,8.196942252980971,6.630477404793601,15.914815015963894,10.577232758453858,8.196942252980971,8.196942252980971,6.630477404793601,-1.59,17.504518734707897,5.95155835448562,2.274788606316601,3.8584875821037343,6,370.4930000000002,NC(=O)c1ccc2c(c1O)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,FALSE,FALSE,FALSE,FALSE,CHEMBL4115660,NA,None,370.49,0,2.46,BDBM179873,NC(=O)c1ccc2c(c1O)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,Ki,'=',0.28,nM,9.55,NA,326515,UO_0000065,25.78,0.48,7.09,11.01,0,CHEMBL3887250,"null: The Ki (binding affinity) for u opioid receptors was determined using a competitive displacement assay as previously described in Neumeyer (Journal of Med. Chem. 2012, p 3878), which is incorporated herein in its entirety. Briefly, membrane protein from CHO (Chinese Hamster Ovarian) cells that stably expressed the cloned human u opioid receptor were incubated with 12 different concentrations of the compound set forth herein in the presence of 0.25 nM [3H]DAMGO (see Tiberi et al., Can. J. Physiol. Pharmacol. 1988, Vol. 66, p 1368, which is incorporated by reference herein in its entirety) in a final volume of 1 mL of 50 mM Tris-HCl, pH 7.5 at 25° C. Incubation times of 60 min were used for [3H]DAMGO (see Gulati et al., Life Sci. 1990, Vol. 47, p 159, which is incorporated by reference herein in its entirety). Nonspecific binding was measured by inclusion of 10 uM naloxone. The binding was terminated by filtering the samples through Schleicher & Schuell No. 32 glass fiber.",B,BAO_0000249,cell membrane format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL3886239,37,BindingDB Database,NA,2015,None,NA,1,3,1,"IC504.2'='nM, Ki0.28'='nM, EC501.4'='nM",MOR,CHEMBL4115660 NA
835,366.2307282,366.5050000000002,4,3,3,2,3,27,57,4,1,0.6086956521739131,5,1,4,3,1,0,1,1,0,2,3,0,160.97797163739403,66.56,3.5157000000000025,105.80670000000003,16.04495168965356,10.552314365687623,8.036805348371086,8.036805348371086,6.585972491037235,16.04495168965356,10.552314365687623,8.036805348371086,8.036805348371086,6.585972491037235,-1.81,17.299426832341204,6.097354437119084,2.488076971482683,3.9066939613256513,6,366.5050000000002,C=C1CC[C@H]2[C@H]3Cc4ccc(C(N)=O)c(O)c4[C@@]2(CCN3CC2CCC2)C1,FALSE,FALSE,FALSE,FALSE,CHEMBL3948892,NA,None,366.51,0,3.52,BDBM179875,C=C1CC[C@H]2[C@H]3Cc4ccc(C(N)=O)c(O)c4[C@@]2(CCN3CC2CCC2)C1,Ki,'=',0.097,nM,10.01,NA,326517,UO_0000065,27.32,0.51,6.49,15.04,0,CHEMBL3887250,"null: The Ki (binding affinity) for u opioid receptors was determined using a competitive displacement assay as previously described in Neumeyer (Journal of Med. Chem. 2012, p 3878), which is incorporated herein in its entirety. Briefly, membrane protein from CHO (Chinese Hamster Ovarian) cells that stably expressed the cloned human u opioid receptor were incubated with 12 different concentrations of the compound set forth herein in the presence of 0.25 nM [3H]DAMGO (see Tiberi et al., Can. J. Physiol. Pharmacol. 1988, Vol. 66, p 1368, which is incorporated by reference herein in its entirety) in a final volume of 1 mL of 50 mM Tris-HCl, pH 7.5 at 25° C. Incubation times of 60 min were used for [3H]DAMGO (see Gulati et al., Life Sci. 1990, Vol. 47, p 159, which is incorporated by reference herein in its entirety). Nonspecific binding was measured by inclusion of 10 uM naloxone. The binding was terminated by filtering the samples through Schleicher & Schuell No. 32 glass fiber.",B,BAO_0000249,cell membrane format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL3886239,37,BindingDB Database,NA,2015,None,NA,1,3,1,"Ki0.097'='nM, EC500.53'='nM, IC501.3'='nM",MOR,CHEMBL3948892 NA
836,368.209992756,368.4770000000002,5,3,3,2,4,27,55,5,1,0.6363636363636364,5,1,4,3,1,0,1,1,0,2,3,0,159.46415465522543,83.63,2.528600000000001,101.67370000000004,15.746093198930875,10.40288512032628,7.909259509339126,7.909259509339126,6.4485609470221235,15.746093198930875,10.40288512032628,7.909259509339126,7.909259509339126,6.4485609470221235,-1.88,17.234214768747737,6.0614198339262035,2.470245346257716,3.869030045238201,6,368.4770000000002,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@@H]1CCC(=O)C3,FALSE,FALSE,FALSE,FALSE,CHEMBL3954177,NA,None,368.48,0,2.53,BDBM179877,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@@H]1CCC(=O)C3,Ki,'=',0.097,nM,10.01,NA,326519,UO_0000065,27.17,0.51,7.48,11.97,0,CHEMBL3887250,"null: The Ki (binding affinity) for u opioid receptors was determined using a competitive displacement assay as previously described in Neumeyer (Journal of Med. Chem. 2012, p 3878), which is incorporated herein in its entirety. Briefly, membrane protein from CHO (Chinese Hamster Ovarian) cells that stably expressed the cloned human u opioid receptor were incubated with 12 different concentrations of the compound set forth herein in the presence of 0.25 nM [3H]DAMGO (see Tiberi et al., Can. J. Physiol. Pharmacol. 1988, Vol. 66, p 1368, which is incorporated by reference herein in its entirety) in a final volume of 1 mL of 50 mM Tris-HCl, pH 7.5 at 25° C. Incubation times of 60 min were used for [3H]DAMGO (see Gulati et al., Life Sci. 1990, Vol. 47, p 159, which is incorporated by reference herein in its entirety). Nonspecific binding was measured by inclusion of 10 uM naloxone. The binding was terminated by filtering the samples through Schleicher & Schuell No. 32 glass fiber.",B,BAO_0000249,cell membrane format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL3886239,37,BindingDB Database,NA,2015,None,NA,1,3,1,"Ki0.097'='nM, EC500.39'='nM, IC501.1'='nM",MOR,CHEMBL3954177 NA
837,514.142612736,515.4370000000004,6,3,4,3,5,35,63,8,1,0.5185185185185185,7,2,5,3,2,0,1,2,1,2,5,0,213.71323641538143,82.03,4.061700000000003,132.50679999999994,20.778930877681983,13.315689822620312,9.999882010238034,9.999882010238034,7.816483028924443,19.267072985645076,12.559760876601858,9.260852731500014,9.260852731500014,7.518391847301832,-1.989999999999999,22.226187411045785,7.512656847892822,3.001075259619285,4.7707919730326385,6,515.4370000000004,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Cl)c(Cl)c1,FALSE,FALSE,FALSE,FALSE,CHEMBL272215,NA,None,515.44,1,4.06,12,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Cl)c(Cl)c1,Ki,'=',0.1,nM,10,NA,NA,UO_0000065,19.4,0.39,5.94,12.19,0,CHEMBL950282,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1142345,1,Scientific Literature,J Med Chem,2008,CHEMBL3308072,NA,1,1,1,Ki0.1'='nM,MOR,CHEMBL272215 NA
838,1001.428318328,1002.095,21,8,19,8,14,73,132,21,7,0.40384615384615385,9,4,5,2,3,0,1,3,1,2,6,0,420.517853123745,270.82,1.0833000000000084,265.53379999999964,40.48059415216639,24.24999892879159,14.175708376820454,14.175708376820454,10.97198213641046,40.48059415216639,24.24999892879159,14.175708376820454,14.175708376820454,10.97198213641046,-7.589999999999999,50.354733207087925,21.634893887690904,10.522303358647134,14.92355218737442,7,1002.095,CN1C(=O)[C@H](NC(=O)Nc2cccc(OCCNC(=O)COCC(=O)NCCNC(=O)COCC(=O)N[C@H]3CC[C@@]4(O)[C@H]5Cc6cc(O)cc7c6[C@@]4(CCN5C)[C@H]3O7)c2)N=C(c2ccccc2)c2ccccc21,TRUE,FALSE,TRUE,FALSE,CHEMBL509792,NA,None,1002.09,None,None,3b,CN1C(=O)[C@H](NC(=O)Nc2cccc(OCCNC(=O)COCC(=O)NCCNC(=O)COCC(=O)N[C@H]3CC[C@@]4(O)[C@H]5Cc6cc(O)cc7c6[C@@]4(CCN5C)[C@H]3O7)c2)N=C(c2ccccc2)c2ccccc21,Ki,'=',5.7,nM,8.24,NA,NA,UO_0000065,8.23,None,None,None,0,CHEMBL1021530,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,B,BAO_0000219,cell-based format,None,None,None,CHO,None,NA,NA,NA,CHEMBL233,Homo sapiens,SINGLE PROTEIN,CHEMBL1139377,1,Scientific Literature,J Med Chem,2009,CHEMBL3308072,NA,1,1,1,Ki5.7'='nM,MOR,CHEMBL509792 NA
