ligID,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,maxring,newmw,newsmiles,aa,dipep,linear_peptide,macrocycle,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,is_pos,activity_count,is_pos_avg,datapt_descs,target_ID,ligand
575,497.2314564720001,497.5950000000003,7,3,4,3,6,37,68,7,1,0.4666666666666667,8,3,5,3,3,1,1,2,1,2,5,0,215.00801647429972,94.92,3.3031000000000015,137.7877999999999,20.690408442695453,13.629009999092588,9.910120678619863,9.910120678619863,8.064124727044504,20.690408442695453,13.629009999092588,9.910120678619863,9.910120678619863,8.064124727044504,-3.1599999999999993,21.880900156459695,7.452060706794294,2.896693389854251,4.406967467168713,6,497.5950000000003,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2n1,FALSE,FALSE,FALSE,FALSE,CHEMBL494854,NA,None,497.6,0,3.30,12,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2n1,Ki,'=',3.86,nM,8.41,NA,NA,UO_0000065,16.91,0.31,5.11,8.86,0,CHEMBL1006331,Displacement of [3H]NTI from monocloned delta opioid receptor expressed in CHO cells,B,BAO_0000219,cell-based format,None,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1140920,1,Scientific Literature,J Med Chem,2009,CHEMBL3308072,NA,1,1,1,Ki3.86'='nM,DOR,CHEMBL494854 NA
577,376.2514636439999,376.5440000000001,3,1,5,1,3,28,60,3,0,0.52,5,2,3,2,1,0,1,1,0,2,3,1,168.63849243544752,24.5,5.373000000000005,115.64070000000004,17.371605264979372,10.851886614394909,7.69205447349554,7.69205447349554,5.484976734635471,17.371605264979372,10.851886614394909,7.69205447349554,7.69205447349554,5.484976734635471,-1.9999999999999996,18.055555555555557,6.805293005671078,3.099609375,4.38833378341885,6,376.5440000000001,COc1ccc(Nc2ccc3c(c2)[C@@]2(C)CCN(CC4CC4)C(C3)[C@@H]2C)cc1,FALSE,FALSE,FALSE,FALSE,CHEMBL169536,NA,None,376.54,1,5.37,16,COc1ccc(Nc2ccc3c(c2)[C@@]2(C)CCN(CC4CC4)C(C3)[C@@H]2C)cc1,Ki,'=',8.3,nM,8.08,NA,NA,UO_0000065,21.46,0.39,2.71,32.98,0,CHEMBL758175,Binding affinity towards Opioid receptor delta 1 from guinea pig brain using [3H]naltrindole as radioligand,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1145777,1,Scientific Literature,J Med Chem,2003,None,NA,1,1,1,Ki8.3'='nM,DOR,CHEMBL169536 NA
580,594.3278164440002,594.7170000000001,13,11,13,8,7,43,85,13,4,0.43333333333333335,3,2,1,0,1,0,0,1,0,0,3,0,250.6063896948722,229.75,-0.4279899999999945,161.64679999999984,24.612477832623256,14.224787615885218,7.517616039587613,7.517616039587613,5.223467741988437,24.612477832623256,14.224787615885218,7.517616039587613,7.517616039587613,5.223467741988437,-4.65,32.85939041749008,15.004882263651284,9.430641568278014,11.466308941157903,7,594.7170000000001,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(N)=O)C1=O,TRUE,FALSE,TRUE,FALSE,CHEMBL3408737,NA,None,594.72,2,-0.43,7,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(N)=O)C1=O,Ki,'=',4.2,nM,8.38,NA,NA,UO_0000065,14.09,0.27,8.81,3.65,0,CHEMBL3810904,Displacement of [3H]diprenorphine from human delta opioid receptor expressed in HEK293 cell membrane incubated for 1 hr by TopCount scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL3808291,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,NA,1,3,1,"Ki4.2'='nM, EC501.27'='nM, Ki1.51'='nM",DOR,CHEMBL3408737 NA
583,349.204179104,349.4740000000001,3,1,6,1,3,26,53,3,0,0.391304347826087,4,2,2,1,2,0,1,2,0,0,2,0,155.46920789658728,32.7,4.305600000000004,104.83480000000006,15.23303242285242,9.584914153429708,6.0017390696249135,6.0017390696249135,4.662105679787208,15.23303242285242,9.584914153429708,6.0017390696249135,6.0017390696249135,4.662105679787208,-2.26,17.168756036829908,7.161274269590182,3.1208109255044176,4.728852724900812,6,349.4740000000001,C=CCN1CC[C@@]2(CCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,FALSE,FALSE,FALSE,FALSE,CHEMBL3409105,NA,None,349.47,0,4.31,10f,C=CCN1CC[C@@]2(CCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,Ki,'=',9.1,nM,8.04,NA,NA,UO_0000065,23.01,0.42,3.73,24.59,0,CHEMBL3413014,Displacement of [3H]DADLE from human recombinant opioid delta receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL3407384,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3308072,NA,1,1,1,Ki9.1'='nM,DOR,CHEMBL3409105 NA
585,402.194342692,402.49400000000014,5,3,2,3,5,30,56,5,0,0.4,6,3,3,1,2,1,1,1,0,2,3,0,175.16427244841253,76.82000000000001,2.3308,114.65340000000003,16.88196786851226,10.812287557507748,7.877765015679011,7.877765015679011,6.491479600188836,16.88196786851226,10.812287557507748,7.877765015679011,7.877765015679011,6.491479600188836,-2.4699999999999993,18.31102201576279,6.266486061159146,2.311058966269242,3.824858807578526,6,402.49400000000014,OCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,FALSE,FALSE,FALSE,FALSE,CHEMBL4296735,NA,None,475.42,0,2.33,SYK-238,Cl.Cl.OCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,EC50,'=',2.305,nM,8.64,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL3097533,Agonist activity at human recombinant delta opioid receptor expressed in CHO cells after 2 hrs by [35S]GTPgammaS binding assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL3091434,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308072,NA,1,1,1,EC502.305'='nM,DOR,CHEMBL4296735 NA
587,363.219829168,363.50100000000015,3,1,6,1,3,27,56,3,0,0.5,5,2,3,2,2,0,1,2,0,0,2,0,161.51792188963893,32.7,4.529600000000004,107.36180000000006,15.940139204038971,10.49316244389357,6.827761939557173,6.827761939557173,5.145105181655078,15.940139204038971,10.49316244389357,6.827761939557173,6.827761939557173,5.145105181655078,-2,17.122473246135552,6.866414277988102,3.3369721344441254,4.3544442508049785,6,363.50100000000015,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2,FALSE,FALSE,FALSE,FALSE,CHEMBL3409106,NA,None,363.5,0,4.53,10g,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2,Ki,'=',5.5,nM,8.26,NA,NA,UO_0000065,22.72,0.42,3.73,25.26,0,CHEMBL3413014,Displacement of [3H]DADLE from human recombinant opioid delta receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL3407384,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3308072,NA,1,1,1,Ki5.5'='nM,DOR,CHEMBL3409106 NA
592,716.369761508,716.8549999999998,12,6,14,5,7,52,101,13,5,0.41025641025641024,4,3,1,1,1,0,1,1,0,0,3,0,303.4800690240092,174.17,2.800540000000005,195.73029999999952,30.15530526835481,17.59336209289854,9.350034432558662,9.350034432558662,6.495444561917296,30.15530526835481,17.59336209289854,9.350034432558662,9.350034432558662,6.495444561917296,-5.3,39.48539648352894,18.268059553985303,10.609270216962528,13.871568739881315,6,716.8549999999998,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,TRUE,FALSE,TRUE,FALSE,CHEMBL1649946,NA,None,716.86,1,2.80,9,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,EC50,'=',0.1202,nM,9.92,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL1657768,Agonist activity at human delta opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTPgammaS binding,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1649067,1,Scientific Literature,J Med Chem,2011,CHEMBL3308072,NA,1,4,1,"EC500.12'='nM, EC500.1202'='nM, IC500.06457'='nM, Ki0.03'='nM",DOR,CHEMBL1649946 NA
593,557.1944193319999,557.6290000000001,12,8,7,7,8,39,70,13,4,0.34615384615384615,3,2,1,1,1,0,1,1,0,0,4,0,228.65038323500517,199.95,-1.093299999999994,143.69479999999993,21.77885118929832,13.333201936522943,7.040933299912831,7.040933299912831,4.854204888298167,20.962354608370596,12.178501398143691,5.9028621124551375,5.9028621124551375,3.786099241281237,-4.1,29.455886046665345,14.163021989262043,9.301360544217683,10.697034917746622,13,557.6290000000001,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSC[C@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,TRUE,FALSE,FALSE,TRUE,CHEMBL122321,NA,None,557.63,2,-1.09,1a,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSC[C@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,Ki,'=',2,nM,8.7,NA,NA,UO_0000065,15.6,0.30,9.79,4.35,0,CHEMBL754332,Inhibition of binding of [3H]diprenorphine to cloned human Opioid receptor delta 1 expressed in CHO cell membrane;Range is between (1.7-2.3),B,BAO_0000219,cell-based format,None,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1135552,1,Scientific Literature,J Med Chem,2002,CHEMBL3308072,NA,1,1,1,Ki2'='nM,DOR,CHEMBL122321 NA
607,586.1919768080002,586.7360000000003,10,6,6,6,8,40,74,12,3,0.42857142857142855,4,2,2,2,2,0,2,2,0,0,5,0,240.3960956249276,156.86,1.7929999999999997,154.95739999999984,23.8882409890395,15.376095155336396,10.41444705729559,10.41444705729559,7.723723029124979,22.255247827184053,13.057163262349576,7.111442376030818,7.111442376030818,4.912900936568076,-3.22,29.755197674691956,12.964161021364983,7.290739253159794,9.643779346931286,11,586.7360000000003,CC1(C)SSC[C@@H](NC(=O)[C@H]2NCC[C@@H]2c2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]1C(=O)O,TRUE,FALSE,FALSE,TRUE,CHEMBL2370868,NA,None,586.74,2,1.79,2,CC1(C)SSC[C@@H](NC(=O)[C@H]2NCC[C@@H]2c2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]1C(=O)O,Ki,'=',0.66,nM,9.18,NA,NA,UO_0000065,15.65,0.31,7.39,5.85,0,CHEMBL756219,"Binding affinity against Opioid receptor delta 1 in guinea pig brain homogenates, using [3H]DPDPE as radioligand.",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638188,Brain,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1126095,1,Scientific Literature,J Med Chem,1992,None,NA,1,1,1,Ki0.66'='nM,DOR,CHEMBL2370868 NA
619,943.520762168,944.187,15,7,22,7,9,69,138,15,5,0.4444444444444444,6,4,2,1,1,0,1,1,0,0,5,1,405.3658652256303,209.50999999999996,5.324340000000009,265.41809999999947,40.39195122637372,24.357235960120367,13.295886447369874,13.295886447369874,9.575849442928304,40.39195122637372,24.357235960120367,13.295886447369874,13.295886447369874,9.575849442928304,-6.579999999999999,51.80430983520159,25.150305326567967,14.954705373356791,18.88252477662968,6,944.187,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2NCCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)O)c1ccccc1,TRUE,FALSE,TRUE,FALSE,CHEMBL3753711,NA,None,944.19,3,5.32,9,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2NCCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)O)c1ccccc1,Ki,'=',0.4,nM,9.4,NA,NA,UO_0000065,9.95,0.19,4.08,4.49,0,CHEMBL3755750,Displacement of [3H]DPDPE from human delta opioid receptor after 180 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL3751670,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,NA,1,2,1,"Ki0.4'='nM, IC501.622'='nM",DOR,CHEMBL3753711 NA
621,795.3567315360001,795.8600000000004,14,10,9,8,8,57,105,17,6,0.4,4,3,1,1,1,0,1,1,0,0,5,0,327.25755176812396,234.83999999999995,1.4977400000000078,202.9490999999996,31.579755852216472,18.43114280917068,9.635477422297102,9.635477422297102,6.485095617102271,31.579755852216472,18.43114280917068,9.635477422297102,9.635477422297102,6.485095617102271,-5.970000000000001,43.75388681591848,19.752909571431147,13.053374676978796,15.162571397780196,17,795.8600000000004,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC1=O,TRUE,FALSE,FALSE,TRUE,CHEMBL3580747,NA,None,795.86,2,1.50,9,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC1=O,EC50,'=',9.333,nM,8.03,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL3584510,Agonist activity at human recombinant delta opioid receptor expressed in CHO cells co-expressing Galphaq66Di5 assessed as stimulation of calcium release by Fluo-4 AM dye-based fluorescence assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL3580572,1,Scientific Literature,ACS Med Chem Lett,2015,CHEMBL3308072,NA,1,1,1,EC509.333'='nM,DOR,CHEMBL3580747 NA
622,479.29366280400006,479.6680000000003,4,1,7,1,3,36,73,4,1,0.4375,6,3,3,2,2,1,1,1,0,2,3,1,214.69309572178815,45.23,5.655300000000006,145.0741999999998,21.542433499610915,13.671225927209544,9.189375956418548,9.189375956418548,6.505564694418396,21.542433499610915,13.671225927209544,9.189375956418548,9.189375956418548,6.505564694418396,-2.979999999999999,23.420464220359676,9.476555023676212,4.477020867048837,6.16514771845218,6,479.6680000000003,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccn5)cc4)cc3[C@@]1(C)CCN2CC1CC1,FALSE,FALSE,FALSE,FALSE,CHEMBL2347237,NA,None,479.67,1,5.66,6,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccn5)cc4)cc3[C@@]1(C)CCN2CC1CC1,Ki,'=',9.2,nM,8.04,NA,NA,UO_0000065,16.75,0.30,2.38,17.77,0,CHEMBL2353048,Displacement of [3H]DAMGO from human delta opioid receptor expressed in CHO cell membrane after 3 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL2346652,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308072,NA,1,1,1,Ki9.2'='nM,DOR,CHEMBL2347237 NA
623,479.29366280400006,479.6680000000003,4,1,7,1,3,36,73,4,1,0.4375,6,3,3,2,2,1,1,1,0,2,3,1,214.69309572178815,45.23,5.655300000000006,145.0741999999998,21.542433499610915,13.661159820468203,9.242371420194395,9.242371420194395,6.538098862840813,21.542433499610915,13.661159820468203,9.242371420194395,9.242371420194395,6.538098862840813,-2.979999999999999,23.420464220359676,9.476555023676212,4.477020867048837,6.16514771845218,6,479.6680000000003,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccncc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,FALSE,FALSE,FALSE,FALSE,CHEMBL2347235,NA,None,479.67,1,5.66,4,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccncc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,Ki,'=',6.7,nM,8.17,NA,NA,UO_0000065,17.04,0.31,2.51,18.07,0,CHEMBL2353048,Displacement of [3H]DAMGO from human delta opioid receptor expressed in CHO cell membrane after 3 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL2346652,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308072,NA,1,1,1,Ki6.7'='nM,DOR,CHEMBL2347235 NA
624,442.22564282,442.55900000000014,5,1,3,1,4,33,63,5,1,0.4642857142857143,7,2,5,4,3,0,3,3,0,4,6,5,194.1977807782297,53.010000000000005,3.518600000000003,125.25830000000003,18.82054511638512,12.300881258095153,9.494350861952206,9.494350861952206,8.535917386071377,18.82054511638512,12.300881258095153,9.494350861952206,9.494350861952206,8.535917386071377,-2.629999999999999,19.804600347193848,6.706385594301904,2.320615567572373,4.0247662566462825,6,442.55900000000014,C=CCN1CCC23c4cc(O)ccc4CC1C21CCC2C3[C@@H](CN2C(=O)c2ccccc2)O1,FALSE,FALSE,FALSE,FALSE,CHEMBL4075409,NA,None,442.56,0,3.52,2e,C=CCN1CCC23c4cc(O)ccc4CC1C21CCC2C3[C@@H](CN2C(=O)c2ccccc2)O1,EC50,'=',0.43,nM,9.37,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL4035931,Agonist activity at human delta opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by Eu-cAMP tracer based TR-FRET assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL4033703,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,NA,1,1,1,EC500.43'='nM,DOR,CHEMBL4075409 NA
625,474.251857568,474.6010000000003,6,1,5,1,5,35,69,6,1,0.5517241379310345,7,2,5,4,3,0,3,3,0,4,6,5,206.36587115431743,62.24000000000001,3.369100000000002,131.5543,20.358549918845902,13.1813081022261,9.924531640285853,9.924531640285853,8.831185369822888,20.358549918845902,13.1813081022261,9.924531640285853,9.924531640285853,8.831185369822888,-2.4099999999999997,21.839065715741352,7.792703847315502,2.7887404206226356,4.862439183566678,6,474.6010000000003,COCCCN1CCC23c4cc(O)ccc4CC1C21CCC2C3[C@@H](CN2C(=O)c2ccccc2)O1,FALSE,FALSE,FALSE,FALSE,CHEMBL4076673,NA,None,474.6,0,3.37,2g,COCCCN1CCC23c4cc(O)ccc4CC1C21CCC2C3[C@@H](CN2C(=O)c2ccccc2)O1,EC50,'=',1.4,nM,8.85,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL4035931,Agonist activity at human delta opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by Eu-cAMP tracer based TR-FRET assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL4033703,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,NA,1,1,1,EC501.4'='nM,DOR,CHEMBL4076673 NA
628,633.295119348,633.7490000000001,10,7,12,5,6,47,86,10,4,0.24324324324324328,5,4,1,0,1,0,0,1,0,0,4,0,273.3207636551317,167.85,2.1558,177.61799999999968,25.919360719339128,15.563040901791991,8.401656132073704,8.401656132073704,5.846955081964072,25.919360719339128,15.563040901791991,8.401656132073704,8.401656132073704,5.846955081964072,-5.479999999999999,32.89968285247452,15.202485262911509,8.619082193816888,10.641637100408646,6,633.7490000000001,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,TRUE,FALSE,TRUE,FALSE,CHEMBL557035,NA,None,633.75,1,2.16,2,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,Ki,'=',0.83,nM,9.08,NA,NA,UO_0000065,14.33,0.26,6.92,5.41,0,CHEMBL757498,Binding affinity towards human Opioid receptor delta 1 on NxG108CC15 (human neuroglioblastoma) cell membranes by [3H]DPDPE displacement.,B,BAO_0000019,assay format,None,None,None,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1131432,1,Scientific Literature,J Med Chem,1998,None,NA,1,1,1,Ki0.83'='nM,DOR,CHEMBL557035 NA
648,481.3192088560001,481.6770000000003,5,2,6,2,5,35,78,5,0,0.8,8,1,7,5,2,0,1,2,2,4,7,0,209.73041857744937,62.16,4.803900000000005,134.8166,22.193306794430825,14.113794711166564,12.592458110015558,12.592458110015558,9.887121193103514,22.193306794430825,14.113794711166564,12.592458110015558,12.592458110015558,9.887121193103514,-1.2999999999999998,22.863588373760383,6.763955175799544,2.4264797512693597,4.418522483372767,6,481.6770000000003,CCC(C)(C)[C@](C)(O)[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,FALSE,FALSE,FALSE,FALSE,CHEMBL1834409,NA,None,481.68,0,4.80,1b,CCC(C)(C)[C@](C)(O)[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,Ki,'=',1.59,nM,8.8,NA,NA,UO_0000065,18.27,0.34,4.00,14.15,0,CHEMBL1839053,Displacement of [3H]Cl-DPDPE from human DOP receptor expressed in CHO cells after 60 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1833948,1,Scientific Literature,J Med Chem,2011,CHEMBL3308072,NA,1,1,1,Ki1.59'='nM,DOR,CHEMBL1834409 NA
649,1142.616453444,1143.3969999999993,21,11,29,10,12,83,165,21,8,0.4516129032258064,6,5,1,1,2,1,1,1,0,0,7,0,484.8878563192195,304.51,3.9665400000000135,314.85380000000026,48.81859793042808,28.40670114013148,14.837369247484704,14.837369247484704,10.33301352282477,48.81859793042808,28.40670114013148,14.837369247484704,14.837369247484704,10.33301352282477,-8.46,63.718488655760055,30.553777128596476,18.015461687582896,23.45590965492886,6,1143.3969999999993,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccc(OC)c(OC)c1,TRUE,FALSE,TRUE,FALSE,CHEMBL1766207,NA,None,1143.4,None,None,"6, TY054",CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccc(OC)c(OC)c1,Ki,'=',0.15,nM,9.82,NA,NA,UO_0000065,8.59,None,None,None,0,CHEMBL1769552,Displacement of [3H]DPDPE from human delta opioid receptor expressed in mouse HN9.10 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL236,Homo sapiens,SINGLE PROTEIN,CHEMBL1765015,1,Scientific Literature,J Med Chem,2011,None,NA,1,4,1,"EC500.6'='nM, Ki0.15'='nM, EC500.5754'='nM, IC500.3162'='nM",DOR,CHEMBL1766207 NA
